province,max,min,wind,wind_d,rain,humidi,cloud,pressure,date
Bac Lieu,33,27,8,SE,1.1,70,30,1011,2015-10-15
Bac Lieu,31,26,13,SW,3.8,83,44,1007,2016-10-15
Bac Lieu,29,25,16,W,15.5,88,73,1007,2017-10-15
Bac Lieu,31,26,8,ESE,0.1,75,29,1012,2018-10-15
Bac Lieu,31,26,15,E,8.6,80,21,1010,2019-10-15
Bac Lieu,30,24,16,WSW,3.9,86,63,1006,2020-10-15
Bac Lieu,30,25,16,NE,1.4,83,40,1010,2009-11-04
Bac Lieu,30,23,12,NNE,0.4,86,49,1009,2010-11-04
Bac Lieu,35,26,4,SSW,2.0,75,15,1007,2011-11-04
Bac Lieu,33,26,13,E,2.0,77,22,1009,2012-11-04
Bac Lieu,33,26,8,ESE,4.6,75,25,1010,2013-11-04
Bac Lieu,29,25,4,SE,15.6,88,73,1011,2014-11-04
Bac Lieu,33,26,16,ENE,0.3,71,43,1009,2015-11-04
Bac Lieu,28,25,9,S,3.7,87,56,1008,2016-11-04
Bac Lieu,28,24,10,WNW,0.0,80,39,1006,2017-11-04
Bac Lieu,31,26,14,ENE,1.6,76,24,1011,2018-11-04
Bac Lieu,32,24,7,WNW,1.8,77,28,1010,2019-11-04
Bac Lieu,31,25,7,WSW,2.3,80,69,1011,2020-11-04
Bac Lieu,29,25,8,E,2.8,83,50,1009,2009-11-01
Bac Lieu,27,22,19,NE,4.2,93,87,1007,2010-11-01
Bac Lieu,33,26,9,ENE,0.0,73,23,1008,2011-11-01
Bac Lieu,32,25,17,E,0.1,77,43,1009,2012-11-01
Bac Lieu,33,25,11,ESE,0.5,74,22,1010,2013-11-01
Bac Lieu,31,26,19,E,22.4,81,45,1008,2014-11-01
Bac Lieu,33,26,21,ENE,1.7,73,21,1011,2015-11-01
Bac Lieu,32,26,11,E,2.0,77,46,1010,2016-11-01
Bac Lieu,25,24,15,ENE,91.9,95,99,1009,2017-11-01
Bac Lieu,32,24,10,ESE,0.0,71,20,1010,2018-11-01
Bac Lieu,31,25,7,SE,2.8,81,30,1009,2019-11-01
Bac Lieu,31,26,9,SSE,8.1,82,68,1010,2020-11-01
Bac Lieu,30,24,13,NE,1.6,86,49,1009,2009-11-05
Bac Lieu,31,22,9,SSE,5.5,83,51,1009,2010-11-05
Bac Lieu,32,25,10,WNW,12.3,81,54,1008,2011-11-05
Bac Lieu,31,26,17,E,1.1,80,28,1010,2012-11-05
Bac Lieu,32,26,9,ENE,1.2,75,23,1010,2013-11-05
Bac Lieu,33,25,5,SW,2.9,80,33,1011,2014-11-05
Bac Lieu,30,26,12,E,0.7,78,69,1009,2015-11-05
Bac Lieu,26,24,10,NW,11.1,93,89,1008,2016-11-05
Bac Lieu,29,24,11,E,2.0,85,69,1008,2017-11-05
Bac Lieu,33,26,13,ENE,0.0,73,11,1009,2018-11-05
Bac Lieu,32,25,7,SSW,7.7,81,39,1009,2019-11-05
Bac Lieu,31,25,8,WSW,0.5,80,46,1010,2020-11-05
Bac Lieu,28,25,17,NE,4.9,90,61,1008,2009-11-06
Bac Lieu,31,23,9,SSE,1.7,84,55,1009,2010-11-06
Bac Lieu,28,24,15,W,5.6,87,70,1008,2011-11-06
Bac Lieu,32,25,13,E,0.9,77,25,1010,2012-11-06
Bac Lieu,33,26,7,S,5.4,75,34,1008,2013-11-06
Bac Lieu,32,26,13,NE,1.4,76,22,1010,2014-11-06
Bac Lieu,32,26,16,ESE,0.4,77,42,1009,2015-11-06
Bac Lieu,29,24,14,W,3.4,90,78,1009,2016-11-06
Bac Lieu,32,25,11,E,4.5,83,57,1008,2017-11-06
Bac Lieu,33,26,12,ENE,0.5,73,23,1009,2018-11-06
Bac Lieu,31,25,5,S,13.1,81,52,1008,2019-11-06
Bac Lieu,31,24,8,WSW,6.5,83,53,1011,2020-11-06
Bac Lieu,29,25,15,E,6.7,91,56,1008,2009-11-07
Bac Lieu,31,24,8,E,2.0,85,61,1009,2010-11-07
Bac Lieu,31,24,14,W,4.0,82,52,1007,2011-11-07
Bac Lieu,33,26,16,ENE,0.1,73,19,1009,2012-11-07
Bac Lieu,31,25,11,SE,8.2,82,63,1008,2013-11-07
Bac Lieu,31,25,24,ENE,0.5,79,55,1010,2014-11-07
Bac Lieu,33,26,13,ESE,0.2,75,17,1011,2015-11-07
Bac Lieu,31,25,10,S,0.4,83,33,1011,2016-11-07
Bac Lieu,30,26,12,E,8.1,86,59,1008,2017-11-07
Bac Lieu,28,26,19,ENE,9.9,85,74,1009,2018-11-07
Bac Lieu,30,24,7,WSW,18.3,84,61,1009,2019-11-07
Bac Lieu,30,25,10,SE,7.7,84,59,1011,2020-11-07
Bac Lieu,31,25,13,E,2.0,82,14,1007,2009-11-09
Bac Lieu,29,24,15,ENE,4.6,88,55,1010,2010-11-09
Bac Lieu,30,24,11,WSW,4.6,84,37,1008,2011-11-09
Bac Lieu,33,26,16,E,0.1,74,14,1009,2012-11-09
Bac Lieu,32,25,8,SW,0.4,77,19,1007,2013-11-09
Bac Lieu,31,26,15,ESE,1.2,77,26,1011,2014-11-09
Bac Lieu,32,26,21,E,5.0,76,36,1010,2015-11-09
Bac Lieu,31,25,12,E,2.4,83,49,1012,2016-11-09
Bac Lieu,31,26,10,ESE,0.5,78,26,1008,2017-11-09
Bac Lieu,31,26,19,E,2.0,81,38,1009,2018-11-09
Bac Lieu,30,25,4,WSW,4.0,78,27,1011,2019-11-09
Bac Lieu,31,25,7,WNW,1.2,80,47,1008,2020-11-09
Bac Lieu,30,25,10,E,10.5,89,31,1007,2009-11-11
Bac Lieu,31,24,6,NNW,6.9,85,43,1009,2010-11-11
Bac Lieu,31,25,15,ESE,1.4,80,24,1010,2011-11-11
Bac Lieu,30,26,20,E,3.9,80,53,1009,2012-11-11
Bac Lieu,31,25,6,SSE,1.5,79,29,1008,2013-11-11
Bac Lieu,32,26,13,E,0.5,75,15,1010,2014-11-11
Bac Lieu,33,26,22,ENE,0.0,73,12,1010,2015-11-11
Bac Lieu,31,25,15,ENE,0.3,78,14,1011,2016-11-11
Bac Lieu,29,25,15,E,10.7,85,43,1009,2017-11-11
Bac Lieu,32,26,18,E,3.2,79,18,1010,2018-11-11
Bac Lieu,31,23,8,S,0.7,80,19,1008,2019-11-11
Bac Lieu,29,22,8,SSE,0.1,81,51,1010,2020-11-11
Bac Lieu,30,26,9,E,10.7,89,31,1009,2009-11-12
Bac Lieu,31,24,9,S,0.0,83,40,1007,2010-11-12
Bac Lieu,30,25,16,E,0.1,77,14,1011,2011-11-12
Bac Lieu,31,26,22,E,1.0,79,25,1010,2012-11-12
Bac Lieu,32,25,12,E,0.3,80,19,1008,2013-11-12
Bac Lieu,31,26,12,ENE,0.4,77,45,1010,2014-11-12
Bac Lieu,32,27,22,E,0.3,75,38,1011,2015-11-12
Bac Lieu,31,25,18,ENE,1.3,81,17,1011,2016-11-12
Bac Lieu,30,25,12,ESE,7.2,86,24,1009,2017-11-12
Bac Lieu,32,26,14,E,3.4,78,19,1009,2018-11-12
Bac Lieu,31,22,9,ENE,0.2,84,35,1010,2019-11-12
Bac Lieu,30,24,13,ENE,1.7,84,53,1011,2020-11-12
Bac Lieu,30,26,11,ENE,4.0,86,18,1010,2009-11-13
Bac Lieu,32,24,9,SSW,8.5,82,39,1008,2010-11-13
Bac Lieu,31,25,14,ENE,0.2,77,18,1011,2011-11-13
Bac Lieu,33,26,10,S,0.2,76,13,1009,2012-11-13
Bac Lieu,31,25,14,E,3.1,79,25,1008,2013-11-13
Bac Lieu,32,26,19,ENE,0.1,74,14,1010,2014-11-13
Bac Lieu,31,27,21,E,1.6,79,41,1011,2015-11-13
Bac Lieu,31,25,19,ENE,1.1,80,25,1011,2016-11-13
Bac Lieu,30,26,12,ESE,6.7,87,37,1008,2017-11-13
Bac Lieu,32,26,15,E,0.0,77,13,1008,2018-11-13
Bac Lieu,30,25,10,E,6.6,85,37,1011,2019-11-13
Bac Lieu,30,25,9,S,0.3,80,49,1009,2020-11-13
Bac Lieu,31,25,8,E,1.7,79,17,1010,2009-10-31
Bac Lieu,26,21,16,E,8.1,94,97,1008,2010-10-31
Bac Lieu,32,26,19,E,0.0,74,11,1008,2011-10-31
Bac Lieu,32,26,19,E,0.9,77,23,1009,2012-10-31
Bac Lieu,31,26,13,E,0.3,75,21,1011,2013-10-31
Bac Lieu,32,26,15,ENE,6.2,77,43,1008,2014-10-31
Bac Lieu,32,26,22,ENE,2.8,74,13,1012,2015-10-31
Bac Lieu,30,25,12,E,2.5,84,63,1011,2016-10-31
Bac Lieu,31,24,11,SSE,4.0,81,53,1009,2017-10-31
Bac Lieu,31,25,12,ENE,0.0,71,8,1010,2018-10-31
Bac Lieu,31,25,10,SW,8.7,82,25,1008,2019-10-31
Bac Lieu,31,26,7,SE,4.4,83,59,1010,2020-10-31
Bac Lieu,30,25,12,E,15.3,89,34,1006,2009-11-10
Bac Lieu,31,24,6,SSE,18.1,87,63,1011,2010-11-10
Bac Lieu,32,24,9,SSW,2.4,81,43,1009,2011-11-10
Bac Lieu,33,26,13,ENE,1.0,75,31,1009,2012-11-10
Bac Lieu,32,25,11,SW,0.5,78,25,1007,2013-11-10
Bac Lieu,31,26,15,E,1.0,77,24,1010,2014-11-10
Bac Lieu,32,26,22,E,4.2,74,19,1009,2015-11-10
Bac Lieu,32,25,14,E,0.3,78,20,1012,2016-11-10
Bac Lieu,31,25,13,ENE,18.7,83,59,1009,2017-11-10
Bac Lieu,32,26,19,ENE,0.6,78,20,1010,2018-11-10
Bac Lieu,30,24,9,NW,0.0,75,22,1009,2019-11-10
Bac Lieu,29,24,14,WSW,0.0,81,31,1009,2020-11-10
Bac Lieu,31,25,10,E,0.3,80,7,1008,2009-11-15
Bac Lieu,30,25,15,E,1.4,85,45,1011,2010-11-15
Bac Lieu,30,25,8,SE,0.0,79,20,1010,2011-11-15
Bac Lieu,26,24,14,NNW,0.2,87,82,1009,2012-11-15
Bac Lieu,29,24,14,ESE,0.1,82,70,1008,2013-11-15
Bac Lieu,32,26,20,E,0.0,73,5,1010,2014-11-15
Bac Lieu,32,26,19,E,0.3,75,25,1010,2015-11-15
Bac Lieu,32,26,15,ENE,0.7,77,10,1010,2016-11-15
Bac Lieu,30,25,13,E,17.7,86,41,1009,2017-11-15
Bac Lieu,31,26,16,E,1.7,80,29,1010,2018-11-15
Bac Lieu,30,25,16,ENE,0.4,78,43,1011,2019-11-15
Bac Lieu,31,24,10,ENE,0.0,80,14,1010,2020-11-15
Bac Lieu,30,25,5,SE,2.9,83,23,1010,2009-11-16
Bac Lieu,31,25,14,ENE,0.6,82,37,1009,2010-11-16
Bac Lieu,30,25,6,SSW,0.0,80,31,1009,2011-11-16
Bac Lieu,31,24,8,WSW,0.8,83,64,1009,2012-11-16
Bac Lieu,31,24,18,E,0.7,79,43,1009,2013-11-16
Bac Lieu,32,25,21,ENE,1.0,74,5,1009,2014-11-16
Bac Lieu,33,26,17,E,0.1,74,26,1010,2015-11-16
Bac Lieu,32,25,11,ENE,2.0,76,20,1010,2016-11-16
Bac Lieu,31,26,15,E,1.2,85,45,1010,2017-11-16
Bac Lieu,31,26,14,E,6.8,82,37,1011,2018-11-16
Bac Lieu,30,24,11,E,10.8,83,58,1010,2019-11-16
Bac Lieu,31,25,15,ENE,0.2,79,35,1010,2020-11-16
Bac Lieu,29,25,13,ENE,0.8,83,47,1010,2009-11-17
Bac Lieu,31,25,14,ENE,1.9,81,30,1009,2010-11-17
Bac Lieu,31,25,10,S,0.0,78,23,1008,2011-11-17
Bac Lieu,32,25,12,SE,0.9,81,46,1010,2012-11-17
Bac Lieu,31,25,21,ENE,2.4,77,23,1010,2013-11-17
Bac Lieu,32,26,16,ENE,0.2,73,20,1009,2014-11-17
Bac Lieu,33,26,18,E,0.1,76,21,1010,2015-11-17
Bac Lieu,32,26,8,ESE,0.5,74,38,1009,2016-11-17
Bac Lieu,32,25,11,E,0.0,81,18,1009,2017-11-17
Bac Lieu,33,26,8,ESE,1.0,79,30,1011,2018-11-17
Bac Lieu,30,24,12,E,0.4,84,39,1011,2019-11-17
Bac Lieu,31,25,14,ENE,0.2,77,30,1009,2020-11-17
Bac Lieu,30,25,15,ENE,5.5,86,35,1008,2009-11-08
Bac Lieu,29,24,13,ENE,6.4,89,58,1009,2010-11-08
Bac Lieu,30,25,14,W,2.4,85,47,1007,2011-11-08
Bac Lieu,32,26,16,E,0.1,76,16,1008,2012-11-08
Bac Lieu,31,25,16,E,0.8,79,30,1008,2013-11-08
Bac Lieu,30,25,23,E,5.0,81,48,1011,2014-11-08
Bac Lieu,33,27,18,ENE,1.0,72,21,1011,2015-11-08
Bac Lieu,31,25,10,ESE,0.3,84,38,1012,2016-11-08
Bac Lieu,31,25,14,E,4.6,81,33,1008,2017-11-08
Bac Lieu,29,26,19,E,23.8,86,65,1009,2018-11-08
Bac Lieu,30,24,8,SE,4.4,83,31,1011,2019-11-08
Bac Lieu,29,21,11,SSE,12.5,84,71,1010,2020-11-08
Bac Lieu,31,25,12,ENE,0.0,79,8,1009,2009-11-14
Bac Lieu,31,25,10,ENE,21.7,85,36,1010,2010-11-14
Bac Lieu,31,25,18,ENE,0.3,78,25,1010,2011-11-14
Bac Lieu,27,25,12,WSW,0.6,83,66,1008,2012-11-14
Bac Lieu,31,25,9,SE,1.3,77,30,1008,2013-11-14
Bac Lieu,32,25,20,ENE,0.0,72,11,1010,2014-11-14
Bac Lieu,32,26,18,E,0.4,76,16,1010,2015-11-14
Bac Lieu,31,26,18,E,0.3,79,13,1010,2016-11-14
Bac Lieu,30,25,12,E,4.4,86,39,1009,2017-11-14
Bac Lieu,31,26,16,E,0.8,78,18,1009,2018-11-14
Bac Lieu,29,25,14,E,10.7,84,56,1011,2019-11-14
Bac Lieu,31,24,6,SSW,0.1,78,23,1009,2020-11-14
Bac Lieu,29,23,16,NNE,1.5,84,38,1012,2009-11-20
Bac Lieu,29,24,11,ENE,10.8,85,47,1008,2010-11-20
Bac Lieu,29,25,22,E,0.0,79,32,1010,2011-11-20
Bac Lieu,30,26,18,E,9.8,76,40,1010,2012-11-20
Bac Lieu,29,25,23,ENE,2.0,78,65,1009,2013-11-20
Bac Lieu,33,26,15,ENE,2.2,73,44,1009,2014-11-20
Bac Lieu,32,27,23,E,0.0,72,11,1009,2015-11-20
Bac Lieu,32,25,12,E,0.6,80,25,1008,2016-11-20
Bac Lieu,30,25,10,SSE,0.0,82,58,1009,2017-11-20
Bac Lieu,31,25,17,E,3.1,81,29,1012,2018-11-20
Bac Lieu,30,24,16,ENE,0.0,73,8,1010,2019-11-20
Bac Lieu,30,26,14,E,6.4,83,64,1008,2020-11-20
Bac Lieu,30,23,15,NE,1.7,82,30,1012,2009-11-19
Bac Lieu,30,25,12,ENE,1.5,82,49,1009,2010-11-19
Bac Lieu,31,25,14,E,0.3,79,28,1010,2011-11-19
Bac Lieu,32,26,19,E,0.4,77,41,1010,2012-11-19
Bac Lieu,31,25,24,ENE,0.6,73,37,1009,2013-11-19
Bac Lieu,32,26,11,NE,0.1,69,39,1010,2014-11-19
Bac Lieu,32,26,26,E,17.9,76,21,1010,2015-11-19
Bac Lieu,31,26,13,E,10.2,82,27,1008,2016-11-19
Bac Lieu,30,25,10,WNW,7.7,84,71,1008,2017-11-19
Bac Lieu,30,24,10,ESE,13.3,81,44,1011,2018-11-19
Bac Lieu,30,25,18,E,0.2,76,35,1010,2019-11-19
Bac Lieu,31,25,13,E,1.0,81,34,1008,2020-11-19
Bac Lieu,30,23,19,NNE,0.7,78,51,1011,2009-11-21
Bac Lieu,30,24,9,ESE,7.9,83,41,1007,2010-11-21
Bac Lieu,31,25,18,ENE,0.1,77,34,1010,2011-11-21
Bac Lieu,32,26,17,E,0.0,77,39,1010,2012-11-21
Bac Lieu,27,25,23,ENE,1.5,86,88,1008,2013-11-21
Bac Lieu,31,26,20,ENE,1.9,77,43,1009,2014-11-21
Bac Lieu,32,26,23,ENE,0.6,73,35,1009,2015-11-21
Bac Lieu,32,25,10,ESE,3.9,81,43,1008,2016-11-21
Bac Lieu,31,25,14,E,1.3,82,34,1009,2017-11-21
Bac Lieu,32,25,13,E,0.2,78,16,1011,2018-11-21
Bac Lieu,29,24,8,ENE,0.1,77,32,1010,2019-11-21
Bac Lieu,31,26,17,E,2.2,81,44,1008,2020-11-21
Bac Lieu,25,22,17,NNE,0.6,78,68,1011,2009-11-22
Bac Lieu,30,24,7,ESE,4.2,84,44,1007,2010-11-22
Bac Lieu,31,25,22,ENE,0.0,74,32,1009,2011-11-22
Bac Lieu,31,26,15,E,0.1,79,39,1009,2012-11-22
Bac Lieu,30,25,22,ENE,1.6,81,60,1008,2013-11-22
Bac Lieu,31,25,18,E,0.0,78,45,1010,2014-11-22
Bac Lieu,32,26,22,ENE,0.3,74,44,1009,2015-11-22
Bac Lieu,32,26,9,SE,0.6,81,32,1008,2016-11-22
Bac Lieu,32,26,16,ENE,1.1,78,13,1008,2017-11-22
Bac Lieu,32,25,10,ESE,0.2,76,19,1011,2018-11-22
Bac Lieu,30,25,12,ENE,0.2,78,36,1011,2019-11-22
Bac Lieu,31,25,17,E,0.0,77,16,1009,2020-11-22
Bac Lieu,26,22,15,ENE,0.2,80,48,1011,2009-11-23
Bac Lieu,29,24,16,E,2.1,85,36,1008,2010-11-23
Bac Lieu,31,26,27,ENE,0.6,75,29,1009,2011-11-23
Bac Lieu,32,26,16,E,0.4,75,32,1009,2012-11-23
Bac Lieu,31,25,20,E,0.3,78,31,1009,2013-11-23
Bac Lieu,32,26,17,E,0.2,79,30,1010,2014-11-23
Bac Lieu,32,26,22,E,0.1,74,26,1009,2015-11-23
Bac Lieu,32,26,12,ESE,1.3,81,36,1009,2016-11-23
Bac Lieu,32,26,17,ENE,0.0,77,10,1008,2017-11-23
Bac Lieu,31,25,7,W,0.0,76,31,1011,2018-11-23
Bac Lieu,31,23,8,SSE,1.3,80,42,1011,2019-11-23
Bac Lieu,31,25,11,ENE,1.9,77,44,1010,2020-11-23
Bac Lieu,30,25,14,NE,4.5,82,29,1011,2009-11-18
Bac Lieu,29,25,12,ENE,2.2,82,54,1010,2010-11-18
Bac Lieu,31,25,9,SE,9.9,81,38,1009,2011-11-18
Bac Lieu,31,26,15,E,0.3,79,54,1010,2012-11-18
Bac Lieu,31,25,18,ENE,0.5,76,28,1010,2013-11-18
Bac Lieu,32,26,16,ENE,0.0,71,29,1010,2014-11-18
Bac Lieu,32,26,19,E,1.6,76,37,1011,2015-11-18
Bac Lieu,31,26,16,E,0.9,78,45,1008,2016-11-18
Bac Lieu,32,26,5,WSW,2.5,83,48,1008,2017-11-18
Bac Lieu,32,26,8,W,0.4,77,38,1011,2018-11-18
Bac Lieu,30,24,13,E,1.4,84,55,1011,2019-11-18
Bac Lieu,31,26,11,ENE,5.4,79,54,1008,2020-11-18
Bac Lieu,26,22,12,N,0.5,83,77,1010,2009-11-24
Bac Lieu,31,25,11,E,1.7,80,30,1009,2010-11-24
Bac Lieu,31,25,26,ENE,1.0,74,41,1009,2011-11-24
Bac Lieu,32,26,20,E,0.3,76,46,1010,2012-11-24
Bac Lieu,31,25,17,E,0.7,80,31,1009,2013-11-24
Bac Lieu,33,25,16,E,0.1,77,17,1009,2014-11-24
Bac Lieu,33,26,19,E,0.5,72,14,1009,2015-11-24
Bac Lieu,32,26,16,E,0.0,80,22,1009,2016-11-24
Bac Lieu,32,26,18,ENE,0.0,75,14,1009,2017-11-24
Bac Lieu,29,25,13,NNW,1.0,75,50,1010,2018-11-24
Bac Lieu,29,25,14,ENE,12.9,84,42,1011,2019-11-24
Bac Lieu,31,25,15,ENE,0.2,76,28,1010,2020-11-24
Bac Lieu,27,23,10,NW,0.8,84,45,1010,2009-11-25
Bac Lieu,32,25,6,S,0.2,81,22,1009,2010-11-25
Bac Lieu,31,25,22,ENE,0.3,76,56,1009,2011-11-25
Bac Lieu,31,26,23,E,0.6,77,39,1010,2012-11-25
Bac Lieu,32,25,14,E,4.2,81,36,1008,2013-11-25
Bac Lieu,33,26,16,E,0.0,76,20,1009,2014-11-25
Bac Lieu,32,26,20,E,0.0,72,15,1009,2015-11-25
Bac Lieu,32,26,14,E,2.2,78,19,1008,2016-11-25
Bac Lieu,31,26,19,ENE,0.2,76,23,1010,2017-11-25
Bac Lieu,29,24,21,WNW,0.9,77,49,1008,2018-11-25
Bac Lieu,30,25,16,E,1.3,78,29,1011,2019-11-25
Bac Lieu,30,25,17,ENE,1.6,75,49,1009,2020-11-25
Bac Lieu,26,23,9,SW,1.0,86,66,1010,2009-11-26
Bac Lieu,30,25,7,SE,9.0,84,45,1008,2010-11-26
Bac Lieu,31,25,22,ENE,0.6,78,45,1008,2011-11-26
Bac Lieu,32,26,22,E,0.8,78,44,1010,2012-11-26
Bac Lieu,32,25,12,ENE,8.5,79,28,1008,2013-11-26
Bac Lieu,31,26,15,E,0.0,77,46,1008,2014-11-26
Bac Lieu,32,26,26,ENE,0.4,69,19,1010,2015-11-26
Bac Lieu,32,25,13,E,0.5,79,30,1009,2016-11-26
Bac Lieu,32,26,22,ENE,0.0,74,19,1010,2017-11-26
Bac Lieu,30,24,11,W,9.9,79,63,1010,2018-11-26
Bac Lieu,31,25,14,ENE,1.0,81,40,1010,2019-11-26
Bac Lieu,30,23,17,ENE,0.0,72,21,1010,2020-11-26
Bac Lieu,25,23,6,S,3.5,89,51,1011,2009-11-27
Bac Lieu,30,25,15,ENE,1.9,85,52,1008,2010-11-27
Bac Lieu,32,25,17,ENE,0.2,76,34,1008,2011-11-27
Bac Lieu,32,26,22,E,0.8,77,29,1009,2012-11-27
Bac Lieu,31,25,20,ENE,0.3,78,45,1009,2013-11-27
Bac Lieu,32,26,16,ENE,0.7,76,22,1009,2014-11-27
Bac Lieu,32,26,29,ENE,0.4,67,20,1010,2015-11-27
Bac Lieu,32,26,16,E,0.2,74,33,1009,2016-11-27
Bac Lieu,32,25,19,ENE,0.4,71,17,1008,2017-11-27
Bac Lieu,31,24,11,ESE,0.9,82,40,1012,2018-11-27
Bac Lieu,30,25,19,ENE,6.2,80,40,1009,2019-11-27
Bac Lieu,31,25,17,ENE,0.2,74,42,1010,2020-11-27
Bac Lieu,29,25,13,ENE,0.0,79,37,1012,2009-11-29
Bac Lieu,31,25,17,ENE,2.9,82,30,1008,2010-11-29
Bac Lieu,31,25,17,E,0.0,74,14,1009,2011-11-29
Bac Lieu,31,26,24,E,0.4,77,42,1009,2012-11-29
Bac Lieu,31,26,23,ENE,0.0,75,24,1010,2013-11-29
Bac Lieu,31,25,13,SW,0.4,79,37,1008,2014-11-29
Bac Lieu,33,27,25,ENE,0.3,69,27,1012,2015-11-29
Bac Lieu,32,25,11,SE,0.0,75,21,1011,2016-11-29
Bac Lieu,28,25,20,ENE,8.8,87,69,1008,2017-11-29
Bac Lieu,31,25,19,ENE,9.2,80,25,1013,2018-11-29
Bac Lieu,31,25,24,ENE,1.8,75,29,1010,2019-11-29
Bac Lieu,28,24,15,NE,3.5,83,73,1010,2020-11-29
Bac Lieu,30,24,19,ENE,0.1,76,28,1012,2009-12-02
Bac Lieu,30,25,14,ENE,1.5,82,62,1008,2010-12-02
Bac Lieu,32,24,10,S,0.3,74,12,1009,2011-12-02
Bac Lieu,32,25,19,E,0.0,73,8,1010,2012-12-02
Bac Lieu,30,24,12,NE,0.1,74,56,1010,2013-12-02
Bac Lieu,31,25,8,S,0.0,80,44,1009,2014-12-02
Bac Lieu,34,26,18,E,1.6,69,28,1011,2015-12-02
Bac Lieu,31,25,24,ENE,0.3,73,42,1011,2016-12-02
Bac Lieu,30,26,15,ENE,4.8,81,49,1008,2017-12-02
Bac Lieu,32,25,19,ENE,0.2,77,21,1010,2018-12-02
Bac Lieu,29,25,16,ENE,0.2,77,43,1010,2019-12-02
Bac Lieu,28,24,22,ENE,1.3,80,58,1010,2020-12-02
Bac Lieu,30,25,22,ENE,0.1,75,21,1012,2009-12-03
Bac Lieu,30,25,14,ENE,0.9,79,33,1008,2010-12-03
Bac Lieu,30,25,11,ESE,6.6,79,41,1009,2011-12-03
Bac Lieu,32,25,18,ENE,0.3,73,6,1010,2012-12-03
Bac Lieu,31,24,10,SE,0.1,73,53,1010,2013-12-03
Bac Lieu,31,25,9,SE,0.0,78,31,1009,2014-12-03
Bac Lieu,33,27,23,E,0.1,68,21,1011,2015-12-03
Bac Lieu,30,26,24,ENE,0.1,76,50,1011,2016-12-03
Bac Lieu,30,25,16,ENE,13.4,83,50,1008,2017-12-03
Bac Lieu,32,26,19,ENE,0.2,73,34,1010,2018-12-03
Bac Lieu,27,23,11,ESE,0.4,75,66,1012,2019-12-03
Bac Lieu,29,24,12,ENE,0.2,76,48,1010,2020-12-03
Bac Lieu,29,24,15,ENE,0.0,75,23,1012,2009-12-04
Bac Lieu,32,24,11,NE,1.2,77,40,1007,2010-12-04
Bac Lieu,30,24,8,ENE,0.8,77,33,1010,2011-12-04
Bac Lieu,31,26,16,E,0.5,73,30,1010,2012-12-04
Bac Lieu,31,24,16,SE,1.0,75,49,1009,2013-12-04
Bac Lieu,28,25,14,E,8.8,90,67,1010,2009-11-03
Bac Lieu,30,24,12,E,2.1,87,61,1008,2010-11-03
Bac Lieu,34,26,5,SSE,9.0,74,24,1007,2011-11-03
Bac Lieu,32,26,16,E,0.2,77,44,1009,2012-11-03
Bac Lieu,32,25,12,E,0.2,73,24,1010,2013-11-03
Bac Lieu,29,26,14,E,0.6,80,52,1010,2014-11-03
Bac Lieu,32,26,19,ENE,17.4,74,41,1010,2015-11-03
Bac Lieu,32,26,10,SE,2.5,78,40,1009,2016-11-03
Bac Lieu,31,25,7,SSE,0.6,80,38,1007,2017-11-03
Bac Lieu,32,26,16,ENE,1.7,74,44,1011,2018-11-03
Bac Lieu,30,25,8,WNW,10.8,85,50,1009,2019-11-03
Bac Lieu,30,24,5,SSE,1.4,81,62,1011,2020-11-03
Bac Lieu,31,25,14,E,0.2,77,32,1011,2014-12-04
Bac Lieu,32,27,29,E,0.0,69,23,1011,2015-12-04
Bac Lieu,32,26,19,E,0.2,73,30,1011,2016-12-04
Bac Lieu,29,26,20,ENE,12.5,86,57,1008,2017-12-04
Bac Lieu,32,26,22,E,0.0,76,30,1010,2018-12-04
Bac Lieu,28,20,8,NE,0.0,77,26,1012,2019-12-04
Bac Lieu,29,22,7,ESE,0.0,77,29,1010,2020-12-04
Bac Lieu,30,24,13,ENE,0.0,74,5,1012,2009-12-05
Bac Lieu,31,24,21,ENE,8.9,83,54,1006,2010-12-05
Bac Lieu,30,23,7,SW,0.1,69,43,1010,2011-12-05
Bac Lieu,33,25,13,E,0.0,68,5,1010,2012-12-05
Bac Lieu,29,25,17,ENE,0.0,76,67,1009,2013-12-05
Bac Lieu,31,26,20,E,0.5,77,38,1012,2014-12-05
Bac Lieu,32,26,20,E,0.7,74,29,1011,2015-12-05
Bac Lieu,31,26,20,E,1.6,73,29,1010,2016-12-05
Bac Lieu,31,25,23,ENE,3.0,79,40,1009,2017-12-05
Bac Lieu,32,26,19,E,0.0,74,16,1009,2018-12-05
Bac Lieu,29,20,6,WSW,0.0,72,32,1013,2019-12-05
Bac Lieu,29,23,6,NW,0.0,76,34,1011,2020-12-05
Bac Lieu,31,23,10,ENE,0.1,80,13,1011,2009-11-28
Bac Lieu,31,25,14,ENE,0.6,81,40,1008,2010-11-28
Bac Lieu,31,25,16,ENE,0.3,75,17,1008,2011-11-28
Bac Lieu,32,26,24,E,1.9,77,43,1009,2012-11-28
Bac Lieu,30,26,22,ENE,0.1,77,41,1011,2013-11-28
Bac Lieu,32,26,9,ENE,0.0,77,28,1009,2014-11-28
Bac Lieu,32,26,22,ENE,0.8,71,33,1012,2015-11-28
